loan_ID,Idate,FPDvalues,__split__,__pd__,count_1_15_10,sum_2_4_6,sum_limitecredito_personal,poly2__cu85__sq,log1p__score_pred_CATBOOST_MX8__VS__poly2__score_pred_CATBOOST_MX8__sq
109083,2025-01-25,0,train,0.44307791184605555,0,34000,400050,0,"[0.38,0.46)__X__[0.22,0.34)"
109084,2025-01-25,1,train,0.40789133954298057,20,324040,1635560,11022400,"[0.38,0.46)__X__[0.22,0.34)"
109088,2025-01-25,0,train,0.4274146829880526,90,159000,278100,12009968100,"[0.38,0.46)__X__[0.22,0.34)"
109090,2025-01-25,0,train,0.5981948966699439,0,20000,0,294808900,"[0.46, Inf)__X__[0.34, Inf)"
109092,2025-01-25,1,train,0.2465794198885991,80,160000,433810,372100,"[0.25,0.31)__X__[0.08,0.14)"
109093,2025-01-25,0,train,0.4243649017381203,30,303590,730990,3128164900,"[0.38,0.46)__X__[0.22,0.34)"
109097,2025-01-25,0,train,0.4079269744052248,50,201000,395000,4867852900,"[0.38,0.46)__X__[0.22,0.34)"
109100,2025-01-25,1,train,0.4502997057703295,10,51000,139990,972192400,"[0.38,0.46)__X__[0.22,0.34)"
109107,2025-01-25,1,train,0.5921906679261255,20,84040,125710,1539777600,"[0.46, Inf)__X__[0.34, Inf)"
109109,2025-01-25,1,train,0.5724566419947079,0,162000,334000,32832900,"[0.46, Inf)__X__[0.34, Inf)"
109110,2025-01-25,1,train,0.3050055100666012,80,346850,927140,1830984100,"[0.31,0.38)__X__[0.14,0.22)"
109111,2025-01-25,1,train,0.4564907260000701,0,310000,240000,91011600,"[0.38,0.46)__X__[0.22,0.34)"
109113,2025-01-25,1,train,0.561246836226846,10,279760,803720,4156380900,"[0.46, Inf)__X__[0.34, Inf)"
109114,2025-01-25,0,train,0.5908817336368507,0,1628420,509500,35118760000,"[0.46, Inf)__X__[0.34, Inf)"
109115,2025-01-25,1,train,0.4629318931535226,0,16000,21000,0,"[0.38,0.46)__X__[0.22,0.34)"
109123,2025-01-25,1,train,0.4502997057703295,10,122400,0,20070400,"[0.38,0.46)__X__[0.22,0.34)"
109125,2025-01-25,0,train,0.38344967945915687,10,691440,3235690,1016972100,"[0.38,0.46)__X__[0.22,0.34)"
109127,2025-01-25,0,train,0.45031478151718984,10,253800,293080,1958062500,"[0.38,0.46)__X__[0.22,0.34)"
109133,2025-01-25,0,train,0.5486280199190829,40,146500,550150,99600400,"[0.46, Inf)__X__[0.34, Inf)"
109134,2025-01-25,0,train,0.46940062443730873,0,27000,184000,1102240000,"[0.38,0.46)__X__[0.22,0.34)"
109135,2025-01-25,1,train,0.5318237484760654,50,30000,383860,628504900,"[0.46, Inf)__X__[0.34, Inf)"
109137,2025-01-25,0,train,0.22445015462704965,70,4791200,19162280,16806529600,"[0.25,0.31)__X__[0.08,0.14)"
109143,2025-01-25,0,train,0.5188932064213455,50,512400,563000,413308900,"[0.46, Inf)__X__[0.34, Inf)"
109147,2025-01-25,1,train,0.3856515062881979,50,438000,1506000,9611841600,"[0.38,0.46)__X__[0.22,0.34)"
109149,2025-01-25,0,train,0.30201422363721897,30,1965900,3176200,15136380900,"[0.31,0.38)__X__[0.14,0.22)"
109153,2025-01-25,0,train,0.23676762025014858,70,929140,831000,11060728900,"[0.25,0.31)__X__[0.08,0.14)"
109154,2025-01-25,0,train,0.26101322510380853,40,1191970,1461680,36929308900,"[0.25,0.31)__X__[0.08,0.14)"
109158,2025-01-25,0,train,0.3127148534827264,0,1065920,4068270,0,"[0.31,0.38)__X__[0.14,0.22)"
109168,2025-01-25,0,train,0.25144034040220625,90,240000,364890,1966035600,"[0.25,0.31)__X__[0.08,0.14)"
109171,2025-01-25,1,train,0.4160785576447538,70,0,9000,24900100,"[0.38,0.46)__X__[0.22,0.34)"
109176,2025-01-25,1,train,0.3583154693737441,40,135000,268000,2839824100,"[0.31,0.38)__X__[0.08,0.14)"
109181,2025-01-25,0,train,0.3967641501363466,60,177840,633990,2314572100,"[0.38,0.46)__X__[0.14,0.22)"
109184,2025-01-25,0,train,0.35023993663258657,0,418680,499000,339664900,"[0.31,0.38)__X__[0.14,0.22)"
109188,2025-01-25,0,train,0.4366883758357489,0,258000,381160,3348900,"[0.38,0.46)__X__[0.22,0.34)"
109189,2025-01-25,0,train,0.16250940452311033,40,592640,8181520,5298384100,"[-Inf,0.25)__X__[-Inf,0.08)"
109190,2025-01-25,0,train,0.40677851419598643,30,195000,411400,80281600,"[0.38,0.46)__X__[0.22,0.34)"
109192,2025-01-25,1,train,0.44839050238359934,10,138670,706670,5218617600,"[0.38,0.46)__X__[0.22,0.34)"
109193,2025-01-25,0,train,0.4389963051411513,30,0,28470,2185562500,"[0.38,0.46)__X__[0.22,0.34)"
109197,2025-01-25,0,train,0.3583154693737441,40,0,5000,2892288400,"[0.31,0.38)__X__[0.14,0.22)"
109200,2025-01-25,0,train,0.23544696324489858,340,2064500,4046660,151655724900,"[0.25,0.31)__X__[0.08,0.14)"
109201,2025-01-25,0,train,0.4502997057703295,10,20000,77480,35283600,"[0.38,0.46)__X__[0.22,0.34)"
109205,2025-01-25,1,train,0.4545769803348418,0,210500,325000,6256810000,"[0.38,0.46)__X__[0.22,0.34)"
109213,2025-01-25,0,train,0.43260495681753075,30,NA,0,0,"[0.38,0.46)__X__[0.22,0.34)"
109214,2025-01-25,0,train,0.1611711833453478,40,699000,913900,2027700900,"[-Inf,0.25)__X__[-Inf,0.08)"
109215,2025-01-25,0,train,0.398055755506055,0,94270,80000,5247553600,"[0.31,0.38)__X__[0.14,0.22)"
109216,2025-01-25,1,train,0.40991196853434464,10,618500,714500,39690000,"[0.38,0.46)__X__[0.22,0.34)"
109219,2025-01-25,0,train,0.31952111796694915,30,148300,2099580,389667600,"[0.31,0.38)__X__[0.14,0.22)"
109222,2025-01-25,1,train,0.568384656220722,30,73620,37000,120121600,"[0.46, Inf)__X__[0.34, Inf)"
109223,2025-01-25,0,train,0.2674042067384949,30,376000,2164890,108379224100,"[0.25,0.31)__X__[0.08,0.14)"
109228,2025-01-25,0,train,0.5981948966699439,0,57000,0,0,"[0.46, Inf)__X__[0.34, Inf)"
109231,2025-01-25,0,train,0.24817480110917353,140,1082000,2143600,51592579600,"[0.25,0.31)__X__[0.08,0.14)"
109233,2025-01-25,1,train,0.5837957284028136,0,390500,481000,5280928900,"[0.46, Inf)__X__[0.34, Inf)"
109235,2025-01-25,1,train,0.37665702960216474,80,1132950,781500,61936900,"[0.38,0.46)__X__[0.22,0.34)"
109240,2025-01-25,1,train,0.42356464546968303,0,996500,2457700,32500878400,"[0.38,0.46)__X__[0.22,0.34)"
109245,2025-01-25,0,train,0.23590903379989725,30,623950,1078950,0,"[0.25,0.31)__X__[0.08,0.14)"
109247,2025-01-25,1,train,0.38289761712154147,30,678900,1104040,1981140100,"[0.38,0.46)__X__[0.22,0.34)"
109248,2025-01-25,0,train,0.4086121061353956,10,224000,3776000,20152641600,"[0.38,0.46)__X__[0.22,0.34)"
109250,2025-01-25,1,train,0.4629318931535226,0,17000,11000,175827600,"[0.38,0.46)__X__[0.22,0.34)"
109251,2025-01-25,1,train,0.4502997057703295,10,50000,191180,29920900,"[0.38,0.46)__X__[0.22,0.34)"
109254,2025-01-25,1,train,0.430553170453703,10,105240,309960,0,"[0.38,0.46)__X__[0.22,0.34)"
109257,2025-01-25,1,train,0.4502997057703295,20,32000,20300,57002500,"[0.38,0.46)__X__[0.22,0.34)"
109259,2025-01-25,0,train,0.46828237222191077,10,142660,261730,3042625600,"[0.38,0.46)__X__[0.22,0.34)"
109267,2025-01-25,0,train,0.5858982919306336,20,0,20000,91393600,"[0.46, Inf)__X__[0.34, Inf)"
109268,2025-01-25,0,train,0.3083526971454455,40,576050,1055550,880902400,"[0.31,0.38)__X__[0.14,0.22)"
109271,2025-01-25,0,train,0.3689075392318383,20,107000,125000,664608400,"[0.31,0.38)__X__[0.14,0.22)"
109273,2025-01-25,1,train,0.4629318931535226,0,32000,174830,356454400,"[0.38,0.46)__X__[0.22,0.34)"
109274,2025-01-25,0,train,0.5421259383706889,60,311240,1257640,51293190400,"[0.46, Inf)__X__[0.34, Inf)"
109275,2025-01-25,0,train,0.3747423948588313,0,268920,279920,23040000,"[0.31,0.38)__X__[0.14,0.22)"
109277,2025-01-25,1,train,0.46940062443730873,0,0,105430,2116920100,"[0.38,0.46)__X__[0.22,0.34)"
109278,2025-01-25,1,train,0.5517149109840201,50,131580,163580,959140900,"[0.46, Inf)__X__[0.34, Inf)"
109280,2025-01-25,0,train,0.5981948966699439,0,0,77760,745290000,"[0.46, Inf)__X__[0.34, Inf)"
109282,2025-01-25,0,train,0.4366883758357489,0,158000,390500,0,"[0.38,0.46)__X__[0.22,0.34)"
109287,2025-01-25,0,train,0.5858982919306336,20,0,7000,16080100,"[0.46, Inf)__X__[0.34, Inf)"
109289,2025-01-25,0,train,0.35344733980885296,60,45000,213270,5893632900,"[0.31,0.38)__X__[0.14,0.22)"
109298,2025-01-25,0,train,0.4502997057703295,10,126000,57000,0,"[0.38,0.46)__X__[0.22,0.34)"
109299,2025-01-25,1,train,0.4629318931535226,0,70590,250590,941876100,"[0.38,0.46)__X__[0.22,0.34)"
109300,2025-01-25,1,train,0.5981948966699439,0,5000,28000,180633600,"[0.46, Inf)__X__[0.34, Inf)"
109301,2025-01-25,1,train,0.5981948966699439,0,117110,172210,0,"[0.46, Inf)__X__[0.34, Inf)"
109302,2025-01-25,0,train,0.5517149109840201,100,75060,296030,0,"[0.46, Inf)__X__[0.34, Inf)"
109303,2025-01-25,0,train,0.4502997057703295,20,13000,39000,243360000,"[0.38,0.46)__X__[0.22,0.34)"
109304,2025-01-25,1,train,0.5981948966699439,0,30000,0,136900,"[0.46, Inf)__X__[0.34, Inf)"
109305,2025-01-25,1,train,0.32855110995103326,30,155000,519480,204490000,"[0.31,0.38)__X__[0.14,0.22)"
109306,2025-01-25,0,train,0.3918117040140206,50,340000,1124960,14249196900,"[0.38,0.46)__X__[0.22,0.34)"
109309,2025-01-25,1,train,0.46587831963095444,30,0,249540,150187251600,"[0.38,0.46)__X__[0.22,0.34)"
109311,2025-01-25,0,train,0.33707891608791424,50,74250,212250,0,"[0.31,0.38)__X__[0.08,0.14)"
109313,2025-01-25,1,train,0.4629318931535226,0,40000,94220,372100,"[0.38,0.46)__X__[0.22,0.34)"
109314,2025-01-25,0,train,0.32508955416028457,140,32760,733310,1278777600,"[0.31,0.38)__X__[0.14,0.22)"
109315,2025-01-25,0,train,0.5837957284028136,0,402960,463660,14113440000,"[0.46, Inf)__X__[0.34, Inf)"
109316,2025-01-25,1,train,0.40598803177046155,0,767560,837880,375196900,"[0.38,0.46)__X__[0.22,0.34)"
109317,2025-01-25,1,train,0.3523609782698333,40,0,103040,3132900,"[0.31,0.38)__X__[0.14,0.22)"
109319,2025-01-25,0,train,0.46940062443730873,0,75430,24390,1036196100,"[0.38,0.46)__X__[0.22,0.34)"
109321,2025-01-25,0,train,0.40168074612539667,70,377000,440000,19813377600,"[0.38,0.46)__X__[0.22,0.34)"
109322,2025-01-25,1,train,0.3003893598004608,20,40000,0,1476096400,"[0.25,0.31)__X__[0.08,0.14)"
109326,2025-01-25,0,train,0.5663316629367348,20,70920,610570,100000000,"[0.46, Inf)__X__[0.34, Inf)"
109328,2025-01-25,0,train,0.3238984214524028,70,358330,531170,3380259600,"[0.31,0.38)__X__[0.14,0.22)"
109329,2025-01-25,0,train,0.26680936853136744,90,91170,193170,9363600,"[0.25,0.31)__X__[0.08,0.14)"
109330,2025-01-25,0,train,0.2750922380256391,10,1025000,1980000,293438890000,"[0.25,0.31)__X__[0.08,0.14)"
109332,2025-01-25,0,train,0.5517149109840201,50,124000,236960,86862400,"[0.46, Inf)__X__[0.34, Inf)"
109334,2025-01-25,0,train,0.4303218331343734,0,520800,525000,157000900,"[0.38,0.46)__X__[0.22,0.34)"
109347,2025-01-25,1,train,0.3387432883125894,20,479000,555000,0,"[0.31,0.38)__X__[0.14,0.22)"
109350,2025-01-25,0,train,0.2674042067384949,30,550500,1670500,38321977600,"[0.25,0.31)__X__[0.08,0.14)"
109363,2025-01-25,0,train,0.27351543461527117,30,260000,580000,3839041600,"[0.25,0.31)__X__[0.08,0.14)"
109365,2025-01-25,1,train,0.5384146065814006,40,96000,1477150,1848140100,"[0.46, Inf)__X__[0.34, Inf)"
109375,2025-01-25,1,train,0.40804779269847774,40,289770,881210,5142324100,"[0.38,0.46)__X__[0.22,0.34)"
109377,2025-01-25,0,train,0.4178871110115581,20,558600,428000,607129600,"[0.38,0.46)__X__[0.22,0.34)"
109378,2025-01-25,1,train,0.4567420368232784,10,38000,44000,1609614400,"[0.38,0.46)__X__[0.22,0.34)"
109379,2025-01-25,0,train,0.3464814856183689,30,519400,292000,2147395600,"[0.31,0.38)__X__[0.14,0.22)"
109380,2025-01-25,1,train,0.5837957284028136,0,415400,564650,5655040000,"[0.46, Inf)__X__[0.34, Inf)"
109382,2025-01-25,0,train,0.3167090653377477,20,1518500,1954720,11833600,"[0.31,0.38)__X__[0.14,0.22)"
109392,2025-01-25,0,train,0.4430929407025677,0,164000,449000,1381608900,"[0.38,0.46)__X__[0.22,0.34)"
109395,2025-01-25,0,train,0.36905835957326255,40,68000,106000,3646952100,"[0.31,0.38)__X__[0.14,0.22)"
109396,2025-01-25,1,train,0.43260495681753075,40,0,0,48024900,"[0.38,0.46)__X__[0.22,0.34)"
109398,2025-01-25,1,train,0.3504685711542145,20,304750,380750,2427532900,"[0.31,0.38)__X__[0.14,0.22)"
109410,2025-01-25,1,train,0.5724566419947079,0,216090,580640,906010000,"[0.46, Inf)__X__[0.34, Inf)"
109412,2025-01-25,1,train,0.5369394628099936,50,372000,475000,6840944100,"[0.46, Inf)__X__[0.34, Inf)"
109417,2025-01-25,1,train,0.5900809497459615,0,218770,452710,32324444100,"[0.46, Inf)__X__[0.34, Inf)"
109423,2025-01-25,1,train,0.31684925959888605,30,820050,2421410,7135180900,"[0.31,0.38)__X__[0.14,0.22)"
109426,2025-01-25,1,train,0.40598803177046155,0,675890,1820390,0,"[0.38,0.46)__X__[0.22,0.34)"
109427,2025-01-25,0,train,0.31942560785614343,60,300820,333820,1363824900,"[0.31,0.38)__X__[0.14,0.22)"
109429,2025-01-25,1,train,0.4389963051411513,30,0,20000,2087576100,"[0.38,0.46)__X__[0.22,0.34)"
109431,2025-01-25,0,train,0.3047131925458276,10,183000,192000,21248892900,"[0.25,0.31)__X__[0.08,0.14)"
109433,2025-01-25,1,train,0.43260495681753075,30,NA,87360,132940900,"[0.38,0.46)__X__[0.22,0.34)"
109434,2025-01-25,0,train,0.3523609782698333,30,34000,48500,610584100,"[0.31,0.38)__X__[0.14,0.22)"
109439,2025-01-25,1,train,0.46101404885858366,0,105000,609800,16975484100,"[0.38,0.46)__X__[0.22,0.34)"
109442,2025-01-25,0,train,0.3797943911867,20,240000,240000,18074113600,"[0.31,0.38)__X__[0.14,0.22)"
109444,2025-01-25,0,train,0.4502997057703295,10,30870,0,0,"[0.38,0.46)__X__[0.22,0.34)"
109445,2025-01-25,1,train,0.568384656220722,40,5000,33000,3168400,"[0.46, Inf)__X__[0.34, Inf)"
109446,2025-01-25,1,train,0.3583154693737441,30,0,91640,1678540900,"[0.31,0.38)__X__[0.14,0.22)"
109451,2025-01-25,0,train,0.33707891608791424,70,20000,111000,597313600,"[0.31,0.38)__X__[0.14,0.22)"
109455,2025-01-25,0,train,0.5724566419947079,0,231400,483900,0,"[0.46, Inf)__X__[0.34, Inf)"
109461,2025-01-25,0,train,0.5981948966699439,0,141000,90000,0,"[0.46, Inf)__X__[0.34, Inf)"
109465,2025-01-25,1,train,0.35023993663258657,0,417000,438000,5382400,"[0.31,0.38)__X__[0.14,0.22)"
109467,2025-01-25,0,train,0.40168074612539667,100,519760,722590,4341492100,"[0.38,0.46)__X__[0.22,0.34)"
109468,2025-01-25,0,train,0.23676762025014858,80,997410,2178810,24364088100,"[0.25,0.31)__X__[0.08,0.14)"
109470,2025-01-25,1,train,0.44307791184605555,0,121520,540610,496844100,"[0.38,0.46)__X__[0.22,0.34)"
109471,2025-01-25,0,train,0.28076474994627193,40,392260,674750,51415562500,"[0.25,0.31)__X__[0.08,0.14)"
109472,2025-01-25,0,train,0.3415853184587965,0,203650,3541770,6074643600,"[0.31,0.38)__X__[0.14,0.22)"
109474,2025-01-25,0,train,0.5921906679261255,10,22000,0,1296720100,"[0.46, Inf)__X__[0.34, Inf)"
109475,2025-01-25,1,train,0.4564907260000701,0,200020,265520,0,"[0.38,0.46)__X__[0.22,0.34)"
109482,2025-01-25,1,train,0.35106433569149426,50,1684000,2643710,1848140100,"[0.38,0.46)__X__[0.22,0.34)"
109483,2025-01-25,1,train,0.5796094698903872,10,573090,64090,1671992100,"[0.46, Inf)__X__[0.34, Inf)"
109485,2025-01-25,0,train,0.33707891608791424,50,71000,111000,496844100,"[0.31,0.38)__X__[0.14,0.22)"
109486,2025-01-25,1,train,0.26288042520587224,20,911460,980000,15470384400,"[0.25,0.31)__X__[0.08,0.14)"
109487,2025-01-25,0,train,0.16530173871776643,80,342000,3657900,130061209600,"[-Inf,0.25)__X__[-Inf,0.08)"
109489,2025-01-25,0,train,0.36214522542927813,0,271860,706860,1406250000,"[0.31,0.38)__X__[0.14,0.22)"
109495,2025-01-25,1,train,0.4502997057703295,10,34000,59000,444366400,"[0.38,0.46)__X__[0.22,0.34)"
109497,2025-01-25,0,train,0.4502997057703295,20,20000,14000,499969600,"[0.38,0.46)__X__[0.22,0.34)"
109498,2025-01-25,0,train,0.41394038500514785,0,506380,863840,0,"[0.38,0.46)__X__[0.14,0.22)"
109499,2025-01-25,1,train,0.4242066756965614,10,315000,372000,0,"[0.38,0.46)__X__[0.22,0.34)"
109501,2025-01-25,0,train,0.41394038500514785,0,584630,1295980,614544100,"[0.38,0.46)__X__[0.22,0.34)"
109502,2025-01-25,1,train,0.43260495681753075,30,136750,295390,116640000,"[0.38,0.46)__X__[0.22,0.34)"
109504,2025-01-25,1,train,0.3183286776762032,0,1290500,7726120,2218410000,"[0.31,0.38)__X__[0.08,0.14)"
109507,2025-01-25,0,train,0.4160785576447538,90,0,48000,279558400,"[0.38,0.46)__X__[0.34, Inf)"
109508,2025-01-25,0,train,0.37497975076809803,20,87000,72500,2280062500,"[0.31,0.38)__X__[0.14,0.22)"
109509,2025-01-25,0,train,0.34676546412521453,0,64070,1145060,0,"[0.31,0.38)__X__[0.14,0.22)"
109513,2025-01-25,0,train,0.26101322510380853,30,690000,880000,163264483600,"[0.25,0.31)__X__[0.08,0.14)"
109516,2025-01-25,1,train,0.4629318931535226,0,139500,210920,11155600,"[0.38,0.46)__X__[0.22,0.34)"
109518,2025-01-25,0,train,0.5858982919306336,10,NA,10000,62410000,"[0.46, Inf)__X__[0.34, Inf)"
109519,2025-01-25,1,train,0.3778921918351844,50,989400,1421860,20451860100,"[0.38,0.46)__X__[0.22,0.34)"
109522,2025-01-25,1,train,0.4629318931535226,0,27690,27690,19009600,"[0.38,0.46)__X__[0.22,0.34)"
109526,2025-01-25,1,train,0.4629318931535226,0,0,0,0,"[0.38,0.46)__X__[0.22,0.34)"
109527,2025-01-25,0,train,0.4502997057703295,10,0,10000,9000000,"[0.38,0.46)__X__[0.22,0.34)"
109528,2025-01-25,1,train,0.3523609782698333,40,40000,52000,256000000,"[0.31,0.38)__X__[0.14,0.22)"
109531,2025-01-25,0,train,0.4502997057703295,10,120000,120000,735494400,"[0.38,0.46)__X__[0.22,0.34)"
109534,2025-01-25,0,train,0.4318426299674719,10,119250,946250,17878364100,"[0.38,0.46)__X__[0.22,0.34)"
109535,2025-01-25,0,train,0.34744159840914296,0,100000,5226120,3185473600,"[0.31,0.38)__X__[0.14,0.22)"
109543,2025-01-25,1,train,0.37497975076809803,20,0,24000,1031052100,"[0.31,0.38)__X__[0.14,0.22)"
109544,2025-01-25,0,train,0.15734734703517383,50,3589490,5887240,92964010000,"[-Inf,0.25)__X__[-Inf,0.08)"
109547,2025-01-25,1,train,0.5737428953005757,0,346330,1061160,12203620900,"[0.46, Inf)__X__[0.34, Inf)"
109548,2025-01-25,0,train,0.4366883758357489,0,231720,466380,0,"[0.38,0.46)__X__[0.22,0.34)"
109550,2025-01-25,0,train,0.3325845901687438,20,806200,1489610,3120339600,"[0.31,0.38)__X__[0.14,0.22)"
109551,2025-01-25,0,train,0.31941236778109233,70,16500,576710,398002500,"[0.31,0.38)__X__[0.14,0.22)"
109552,2025-01-25,1,train,0.574750001122909,40,80000,157000,1674446400,"[0.46, Inf)__X__[0.34, Inf)"
109553,2025-01-25,0,train,0.2926857846083449,50,709000,1543810,1975802500,"[0.31,0.38)__X__[0.14,0.22)"
109554,2025-01-25,0,train,0.46101404885858366,0,0,345410,3938817600,"[0.38,0.46)__X__[0.22,0.34)"
109555,2025-01-25,0,train,0.2950897349598283,30,100000,125000,14249196900,"[0.25,0.31)__X__[0.08,0.14)"
109563,2025-01-25,1,train,0.5517149109840201,60,20000,65520,12531600,"[0.46, Inf)__X__[0.34, Inf)"
109564,2025-01-25,0,train,0.34291189582288856,50,90000,108000,1003622400,"[0.31,0.38)__X__[0.14,0.22)"
109567,2025-01-25,0,train,0.43693754903648657,10,74000,512590,1089000000,"[0.38,0.46)__X__[0.22,0.34)"
109572,2025-01-25,0,train,0.4502997057703295,10,39000,51000,91968100,"[0.38,0.46)__X__[0.22,0.34)"
109573,2025-01-25,0,train,0.4265893791232559,0,334000,1343910,1081752100,"[0.38,0.46)__X__[0.22,0.34)"
109575,2025-01-25,0,train,0.430553170453703,20,114000,549000,654848100,"[0.38,0.46)__X__[0.22,0.34)"
109576,2025-01-25,0,train,0.46183077603277006,10,221400,257400,4828860100,"[0.38,0.46)__X__[0.22,0.34)"
109603,2025-01-25,1,train,0.3023882434461447,80,674800,1202300,7157160000,"[0.31,0.38)__X__[0.08,0.14)"
109604,2025-01-25,0,train,0.30201422363721897,40,1094750,3712600,14636160400,"[0.31,0.38)__X__[0.14,0.22)"
109621,2025-01-25,0,train,0.5319482931580004,30,30000,1014500,4410000,"[0.46, Inf)__X__[0.34, Inf)"
109623,2025-01-25,0,train,0.3869397657702703,180,25990,1019840,1766520900,"[0.38,0.46)__X__[0.22,0.34)"
109631,2025-01-25,0,train,0.42313213977280645,30,268000,1683000,573018720400,"[0.38,0.46)__X__[0.22,0.34)"
109640,2025-01-25,1,train,0.5858982919306336,10,98000,167000,29160000,"[0.46, Inf)__X__[0.34, Inf)"
109643,2025-01-25,0,train,0.4222815322694739,0,655000,587000,15366400,"[0.38,0.46)__X__[0.22,0.34)"
109649,2025-01-25,0,train,0.4146643548979518,0,377220,3721550,32703105600,"[0.38,0.46)__X__[0.22,0.34)"
109650,2025-01-25,0,train,0.4366883758357489,0,287000,566000,99800100,"[0.38,0.46)__X__[0.22,0.34)"
109651,2025-01-25,0,train,0.24817480110917353,100,650000,1131000,138629628900,"[-Inf,0.25)__X__[0.08,0.14)"
109659,2025-01-25,0,train,0.3200291917248344,10,0,2555560,9548100,"[0.31,0.38)__X__[0.14,0.22)"
109662,2025-01-25,0,train,0.34765633350256464,20,701200,317900,3673572100,"[0.31,0.38)__X__[0.08,0.14)"
109663,2025-01-25,0,train,0.42024335293942716,0,176220,1912960,246804100,"[0.38,0.46)__X__[0.22,0.34)"
109667,2025-01-25,0,train,0.5433788261668778,80,304000,645220,3669936400,"[0.46, Inf)__X__[0.34, Inf)"
109670,2025-01-25,0,train,0.36815689719765365,0,136000,716000,1193011600,"[0.31,0.38)__X__[0.14,0.22)"
109679,2025-01-25,0,train,0.2668212829824731,80,218000,266500,1943928100,"[0.25,0.31)__X__[0.08,0.14)"
109682,2025-01-25,0,train,0.2926857846083449,100,1403070,1969700,2840890000,"[0.31,0.38)__X__[0.14,0.22)"
109683,2025-01-25,0,train,0.3689075392318383,20,48000,56540,718776100,"[0.31,0.38)__X__[0.14,0.22)"
109697,2025-01-25,0,train,0.41804469127011845,30,366500,422170,13813300900,"[0.38,0.46)__X__[0.22,0.34)"
109699,2025-01-25,0,train,0.314934524786792,60,299000,806580,15055290000,"[0.31,0.38)__X__[0.14,0.22)"
107088,2025-01-24,1,train,0.5737428953005757,0,308000,897000,11685610000,"[0.46, Inf)__X__[0.34, Inf)"
107092,2025-01-24,0,train,0.5858982919306336,10,NA,126220,10627600,"[0.46, Inf)__X__[0.34, Inf)"
107094,2025-01-24,0,train,0.5724566419947079,0,237900,300900,48163600,"[0.46, Inf)__X__[0.34, Inf)"
107095,2025-01-24,0,train,0.1870594770188677,10,776000,2429000,134556912400,"[-Inf,0.25)__X__[-Inf,0.08)"
107096,2025-01-24,1,train,0.4361804848459654,0,194000,5641680,302291036100,"[0.38,0.46)__X__[0.14,0.22)"
107097,2025-01-24,0,train,0.24921154173866628,30,759820,1848620,13439764900,"[0.25,0.31)__X__[0.08,0.14)"
107098,2025-01-24,0,train,0.3588833838655925,30,248000,495000,35547331600,"[0.31,0.38)__X__[0.14,0.22)"
107099,2025-01-24,0,train,0.4160785576447538,50,48830,113570,9548100,"[0.38,0.46)__X__[0.22,0.34)"
107105,2025-01-24,0,train,0.3388883987581141,30,384000,620260,4038602500,"[0.31,0.38)__X__[0.14,0.22)"
107111,2025-01-24,0,train,0.4502997057703295,10,0,76400,74132100,"[0.38,0.46)__X__[0.22,0.34)"
107115,2025-01-24,1,train,0.5858982919306336,10,15010,0,901200400,"[0.46, Inf)__X__[0.34, Inf)"
107116,2025-01-24,0,train,0.5495356926495832,0,571160,1189210,250000,"[0.46, Inf)__X__[0.34, Inf)"
107117,2025-01-24,0,train,0.37293620519809856,0,328000,685180,3195640900,"[0.31,0.38)__X__[0.14,0.22)"
107121,2025-01-24,0,train,0.4629318931535226,0,99360,12000,42640900,"[0.38,0.46)__X__[0.22,0.34)"
107122,2025-01-24,0,train,0.1522320230300367,60,1092810,1253810,1651609600,"[-Inf,0.25)__X__[-Inf,0.08)"
107126,2025-01-24,0,train,0.41394038500514785,0,382200,1526630,59136100,"[0.38,0.46)__X__[0.22,0.34)"
107131,2025-01-24,1,train,0.4224075146240253,80,50900,116330,1681000000,"[0.38,0.46)__X__[0.22,0.34)"
107132,2025-01-24,0,train,0.3377582472044138,40,421000,1011000,235700540100,"[0.31,0.38)__X__[0.14,0.22)"
107133,2025-01-24,1,train,0.5981948966699439,0,95240,195240,7128900,"[0.46, Inf)__X__[0.34, Inf)"
107136,2025-01-24,1,train,0.35106433569149426,200,1968200,7436700,2568462400,"[0.38,0.46)__X__[0.22,0.34)"
107137,2025-01-24,0,train,0.4389963051411513,30,145200,234840,1385328400,"[0.38,0.46)__X__[0.22,0.34)"
107142,2025-01-24,0,train,0.4430929407025677,0,299740,597240,1097596900,"[0.38,0.46)__X__[0.22,0.34)"
107153,2025-01-24,0,train,0.40789133954298057,10,215000,1943330,0,"[0.38,0.46)__X__[0.22,0.34)"
107165,2025-01-24,0,train,0.4389963051411513,30,76000,137500,1776622500,"[0.38,0.46)__X__[0.22,0.34)"
107170,2025-01-24,1,train,0.5981948966699439,0,NA,136120,0,"[0.46, Inf)__X__[0.34, Inf)"
107171,2025-01-24,1,train,0.3278286363828243,0,669950,2253320,373262400,"[0.31,0.38)__X__[0.14,0.22)"
107175,2025-01-24,0,train,0.5287192987403647,10,752820,1813520,46785600,"[0.46, Inf)__X__[0.34, Inf)"
107177,2025-01-24,0,train,0.5858982919306336,20,32000,48000,432640000,"[0.46, Inf)__X__[0.34, Inf)"
107180,2025-01-24,0,train,0.5190180799442897,40,390350,830000,49000000,"[0.46, Inf)__X__[0.34, Inf)"
107184,2025-01-24,0,train,0.36061477583105894,40,616150,2507720,374422500,"[0.38,0.46)__X__[0.22,0.34)"
