loan_date,loan_id,overall_score,email_score,phone_score,name_score,accounts_number,total_accounts_number,utilities_accounts_count,gig_economy_accounts_count,finance_accounts_count,gambling_accounts_count,education_accounts_count,travel_accounts_count,streaming_accounts_count,news_accounts_count,ecommerce_accounts_count,real_estate_accounts_count,messenger_accounts_count,dating_accounts_count,gaming_accounts_count,automotive_accounts_count,social_media_accounts_count,job_search_accounts_count,sports_accounts_count,ride_hailing_accounts_count,crypto_accounts_count,business_utilities_accounts_count,adult_entertainment_accounts_count,payment_accounts_count,delivery_accounts_count,first_seen_number_of_days,full_names_number,email_addresses_amount,phone_numbers_amount,name_valid,name_risk_type,name_gender,name_matched,first_name_equal_last_name,first_name_is_redundant,last_name_is_redundant,first_name_length,last_name_length,data_leaks_count,email_valid,email_deliverability,email_disposable,email_first_name,email_phone_numbers,email_generic,email_common,email_user_activity,email_spam_trap_score,email_frequent_complainer,email_suspect,email_recent_abuse,email_domain_age,email_domain_velocity,email_domain_trust,email_suggested_domain,email_smtp_score,email_overall_score,email_risky_tld,email_spf_record,email_dmarc_record,email_match_internal,email_google_name_valid,email_format_is_bad,email_has_only_one_digit,email_has_stop_words,email_name_risk_type,email_account_vowels_count,email_account_consonants_count,email_account_length,email_account_digit_count,email_social_has_profile_picture,email_data_leaks_count,phone_valid,phone_active,phone_associated_emails,phone_carrier,phone_line_type,phone_user_activity,phone_recent_abuse,phone_spammer,phone_voip,phone_prepaid,phone_risky,phone_country,phone_social_has_profile_picture,phone_data_leaks_count,telegram_is_verified,telegram_is_scam,telegram_is_fake,telegram_status,telegram_premium,telegram_can_be_called,telegram_support_video_calls,telegram_has_private_calls,telegram_is_blocked,true_caller_photo,true_caller_birthday,true_caller_gender,true_caller_country_code,true_caller_city,true_caller_street,true_caller_zipcode,true_caller_internet_addresses,true_caller_company,true_caller_position,true_caller_operator,whatsapp_is_user,whatsapp_is_business,whatsapp_about,whatsapp_country_code,target,indrive_score
4/1/2025,01966d93-390d-71a0-acc0-a7e5035e76cf,350,650,850,350,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1187,1,1,1,FALSE,invalid_characters,unknown,partial_match,FALSE,FALSE,FALSE,9,13,0,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,4,7,15,4,TRUE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Leon de Los Aldama,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,0,0.346378357
4/1/2025,019681ff-3e9f-7ba2-8206-9fe9d5c8c5cf,650,650,850,850,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,142,1,1,1,TRUE,N/A,male,no_match,FALSE,FALSE,FALSE,6,15,0,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,5,7,15,3,TRUE,0,TRUE,TRUE,,"AT&T COMERCIALIZACION MOVIL, S. DE R.L. DE C.V.",Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Leon de Los Aldama,,,,,,"AT&T Comercializacion Movil, S. DE R.L. DE C.V.",TRUE,FALSE,,MX,0,0.607715177
4/1/2025,01967e5e-1356-7b6c-a43d-61601d2b5af2,620,650,620,850,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,TRUE,N/A,unknown,no_match,FALSE,FALSE,FALSE,16,16,0,TRUE,low,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,5,9,18,4,TRUE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Juarez,,,,,,"Radiomovil Dipsa, S.A. De C.V.",,,,,1,0.751459036
4/1/2025,01965f71-219b-7941-bb45-a72a1c5a4abe,650,650,850,850,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,148,0,1,1,TRUE,N/A,unknown,,FALSE,FALSE,FALSE,12,12,0,TRUE,low,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,5,6,13,2,TRUE,0,TRUE,TRUE,,"ALTAN REDES, S.A.P.I. DE C.V.",Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Tulum,,,,,,"Altan Redes, S.A.P.I. DE C.V.",TRUE,FALSE,Â¡Hola! Estoy usando WhatsApp.,MX,0,0.338781444
4/1/2025,01967a3b-4164-7ef6-a8fe-1672d25ea91f,650,650,850,850,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,291,2,1,1,TRUE,N/A,unknown,full_match,FALSE,FALSE,FALSE,15,12,0,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,N/A,8,9,17,0,TRUE,0,TRUE,TRUE,,"ALTAN REDES, S.A.P.I. DE C.V.",Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Playas de Rosarito,,,,,,"Altan Redes, S.A.P.I. DE C.V.",TRUE,TRUE,,MX,1,0.655996649
4/1/2025,01968437-d62f-7c8c-9be2-8b58880415c5,650,650,850,850,3,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,542,2,1,1,TRUE,N/A,male,no_match,FALSE,FALSE,FALSE,14,14,0,TRUE,low,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,8,9,21,3,TRUE,0,TRUE,TRUE,,"PEGASO PCS, S.A. DE C.V. (Movistar)",Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,Monclova,,,,,,"Pegaso PCS, S.A. de C.V.",TRUE,FALSE,,MX,0,0.715367426
4/1/2025,019655c8-1f09-7805-a9bc-720bc98ba534,650,650,860,850,4,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1913,2,1,1,TRUE,N/A,unknown,partial_match,FALSE,FALSE,FALSE,19,12,1,TRUE,low,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,7,10,19,0,TRUE,1,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,TRUE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,Tepic,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,0,0.147187181
4/1/2025,0196631c-0346-7afc-99b0-db6cec3a7f60,650,650,850,850,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,629,1,1,1,TRUE,N/A,male,no_match,FALSE,FALSE,FALSE,15,13,0,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,6,9,15,0,TRUE,0,TRUE,TRUE,,"AT&T COMERCIALIZACION MOVIL, S. DE R.L. DE C.V.",Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Saltillo,,,,,,"AT&T Comercializacion Movil, S. DE R.L. DE C.V.",TRUE,FALSE,"ConfÃ­a en el proceso ,pronto estaremos arriba ðŸ˜¶â€ðŸŒ«ï¸",MX,0,0.265320718
4/1/2025,0196316f-5296-744c-93c9-f646e068a4b5,650,650,850,850,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,235,1,1,1,TRUE,N/A,male,no_match,FALSE,FALSE,FALSE,17,14,0,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,11,18,29,0,TRUE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Monclova,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,0,0.265618179
4/1/2025,019672a6-4994-73ac-8891-0ff534424975,650,650,920,850,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2441,2,1,1,TRUE,N/A,male,partial_match,FALSE,FALSE,FALSE,17,16,1,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10766,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,2,2,8,4,FALSE,1,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,TRUE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,Monclova,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,1,0.303254069
4/1/2025,01960780-e5ba-7764-bc0b-84611664ff30,500,500,850,850,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1449,1,1,1,TRUE,N/A,male,partial_match,FALSE,FALSE,FALSE,15,13,0,TRUE,low,FALSE,Unknown,,FALSE,TRUE,,high,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,N/A,0,2,9,7,TRUE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Juarez,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,0,0.132682953
4/1/2025,019658af-d3ea-72c9-9c00-e823a50bf4a8,650,650,850,850,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1015,1,1,1,TRUE,N/A,unknown,partial_match,FALSE,FALSE,FALSE,16,17,0,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,3,5,10,2,TRUE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Guadalajara,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,0,0.389089627
4/1/2025,019602cb-ad6d-7581-890c-477c3613d13a,650,650,880,850,5,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,356,2,1,1,TRUE,N/A,unknown,no_match,FALSE,FALSE,FALSE,18,12,0,TRUE,low,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,N/A,2,6,11,3,TRUE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,Guadalajara,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,â€ŽOcupado,MX,0,0.228607864
4/1/2025,01967d0e-2bfc-7aec-9fd6-43b644951e2c,650,650,850,850,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1913,1,1,1,TRUE,N/A,unknown,no_match,FALSE,FALSE,FALSE,16,16,1,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,2,9,11,0,TRUE,1,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Cuauhtemoc,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,1,0
4/1/2025,01962ae8-d1a3-77b8-b2e3-e52776f8b648,530,530,650,850,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2239,2,1,1,TRUE,N/A,unknown,full_match,FALSE,FALSE,FALSE,15,7,1,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,N/A,8,13,21,0,TRUE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,1,,,,,,,,,,,,,MX,Hermosillo,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,0,0.277367149
4/1/2025,01962f24-59c9-788b-b5fc-242e54754b01,650,650,860,850,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3181,2,1,1,TRUE,N/A,unknown,no_match,FALSE,FALSE,FALSE,16,17,1,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10766,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,3,9,12,0,FALSE,1,TRUE,TRUE,,"AT&T COMERCIALIZACION MOVIL, S. DE R.L. DE C.V.",Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,TRUE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,Xalapa-Enriquez,,,,,,"AT&T Comercializacion Movil, S. DE R.L. DE C.V.",TRUE,FALSE,,MX,0,0.32353957
4/1/2025,0195f39f-f61e-77da-94a6-78b1c8eeaa56,850,910,880,850,7,8,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,3181,1,1,1,TRUE,N/A,unknown,partial_match,FALSE,FALSE,FALSE,15,12,2,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,N/A,4,8,12,0,TRUE,2,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,Leon de Los Aldama,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,0,0.59159031
4/1/2025,01965dfe-d8e1-7c9a-92b8-4039f4be762d,650,650,850,850,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,171,2,1,1,TRUE,N/A,male,no_match,FALSE,FALSE,FALSE,10,15,0,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,1,5,10,4,TRUE,0,TRUE,TRUE,,"AT&T COMERCIALIZACION MOVIL, S. DE R.L. DE C.V.",Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,San Luis Potosi,,,,,,"AT&T Comercializacion Movil, S. DE R.L. DE C.V.",,,,,1,0.743939183
4/1/2025,019607b4-19ba-776b-806d-59ceaabbe4c9,470,470,650,850,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,182,0,1,1,TRUE,N/A,male,,FALSE,FALSE,FALSE,11,14,0,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,9742,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,3,5,10,2,FALSE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,San Luis Potosi,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,1,0.568942505
4/1/2025,01967297-9fef-73aa-b7d2-cd923e0a2e3c,650,650,880,850,6,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,601,1,1,1,TRUE,N/A,male,no_match,FALSE,FALSE,FALSE,11,12,0,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,4,6,12,2,TRUE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,Juarez,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,0,0.757147408
4/1/2025,0196442d-22f6-7fed-be25-93dde79c9d3d,650,650,850,850,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1232,2,1,1,TRUE,N/A,male,no_match,FALSE,FALSE,FALSE,22,16,0,TRUE,medium,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,5,5,16,6,TRUE,0,TRUE,TRUE,,"PEGASO PCS, S.A. DE C.V. (Movistar)",Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Merida,,,,,,"Pegaso PCS, S.A. de C.V.",TRUE,FALSE,,MX,0,0.485426076
4/1/2025,01967293-458a-73aa-a4e1-1a952a156d8e,460,500,460,850,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2239,2,1,1,TRUE,N/A,female,no_match,FALSE,FALSE,FALSE,15,15,1,TRUE,low,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,3,8,13,2,TRUE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,1,,,,,,,,,,,,,MX,Veracruz,,,,,,"Radiomovil Dipsa, S.A. De C.V.",,,,,1,0.481721836
4/1/2025,01963353-5eda-798c-bb35-3f77446d2d44,650,650,850,850,4,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1157,2,1,1,TRUE,N/A,female,full_match,FALSE,FALSE,TRUE,6,13,1,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,11353,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,3,4,10,3,FALSE,1,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,Tepic,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,0,0.183102822
4/1/2025,0196608f-29a8-72e3-b195-29d5d208f8d9,650,650,850,850,4,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,474,3,1,1,TRUE,N/A,female,full_match,FALSE,FALSE,FALSE,15,12,0,TRUE,low,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,TRUE,FALSE,10993,high,trusted,N/A,2,3,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,10,14,24,0,TRUE,0,TRUE,TRUE,,"ALTAN REDES, S.A.P.I. DE C.V.",Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,Toluca de Lerdo,,,,,,"Altan Redes, S.A.P.I. DE C.V.",TRUE,TRUE,,MX,1,0.628134391
4/1/2025,01966d8e-4299-7aaf-a4d0-b10256d85bfd,650,650,850,850,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2785,1,1,1,TRUE,N/A,unknown,no_match,FALSE,FALSE,FALSE,14,14,1,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,10,10,20,0,TRUE,1,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,Leon de Los Aldama,,,,,,"Radiomovil Dipsa, S.A. De C.V.",,,,,0,0.586575751
4/1/2025,01966e2c-cbe6-7af5-9b66-1ef2350fa134,620,650,620,850,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2785,1,1,1,TRUE,N/A,male,full_match,FALSE,FALSE,FALSE,8,9,1,TRUE,low,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,TRUE,FALSE,TRUE,FALSE,N/A,3,6,10,1,TRUE,1,TRUE,TRUE,,"ALTAN REDES, S.A.P.I. DE C.V.",Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Santiago de Queretaro,,,,,,"Altan Redes, S.A.P.I. DE C.V.",,,,,0,0.486795397
4/1/2025,01968517-3fbc-7dc6-bd97-24b58ad5ffa9,650,650,850,850,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,721,2,1,1,TRUE,N/A,unknown,no_match,FALSE,FALSE,FALSE,16,12,0,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,N/A,5,10,15,0,TRUE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Morelia,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,En el trabajo,MX,1,0.419412405
4/1/2025,01966d52-7ed0-7a9d-b197-038f9b593d1b,650,650,850,850,4,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,522,1,1,1,TRUE,N/A,female,partial_match,FALSE,FALSE,FALSE,8,11,0,TRUE,low,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,4,4,13,4,TRUE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,Tijuana,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,0,0.49670779
4/1/2025,01966e2a-2cef-7af5-908e-5a757d804166,510,510,650,850,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,145,0,1,1,TRUE,N/A,unknown,,FALSE,FALSE,FALSE,17,8,0,TRUE,medium,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,N/A,5,8,19,6,TRUE,0,TRUE,TRUE,,"AT&T COMERCIALIZACION MOVIL, S. DE R.L. DE C.V.",Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,,,,,,,,,,,,,MX,Juarez,,,,,,"AT&T Comercializacion Movil, S. DE R.L. DE C.V.",TRUE,FALSE,,MX,0,0.719805245
4/1/2025,0196689b-0314-7fd0-8958-e995e599131b,500,500,850,850,3,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,212,2,1,1,TRUE,N/A,male,partial_match,FALSE,FALSE,FALSE,9,15,0,TRUE,low,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,TRUE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,random_typing,0,2,8,6,TRUE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,Puerto Vallarta,,,,,,"Radiomovil Dipsa, S.A. De C.V.",TRUE,FALSE,,MX,0,0.326661025
4/1/2025,01967dd1-2e83-7a40-b1fb-27c6d662d9eb,650,650,850,850,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,434,2,1,1,TRUE,N/A,unknown,no_match,FALSE,FALSE,FALSE,8,16,0,TRUE,high,FALSE,Unknown,,FALSE,TRUE,,none,FALSE,FALSE,FALSE,10993,high,trusted,N/A,3,4,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,N/A,4,7,14,3,TRUE,0,TRUE,TRUE,,Telcel (Radiomovil Dipsa S.A.),Wireless,,FALSE,FALSE,,FALSE,FALSE,MX,FALSE,0,FALSE,FALSE,FALSE,UserStatusOffline,FALSE,TRUE,TRUE,FALSE,FALSE,,,,MX,Santiago de Queretaro,,,,,,"Radiomovil Dipsa, S.A. De C.V.",,,,,0,0.532830998
